ID,DataRow ID,Label,External ID,Dataset Name,class
cjrontge0bgr10898qvfk0kzp,cjrln47qhk1us0anvwdfioc6k,"{""Person"":[{""geometry"":[{""x"":37,""y"":4},{""x"":37,""y"":29},{""x"":24,""y"":29},{""x"":24,""y"":4}]},{""geometry"":[{""x"":73,""y"":192},{""x"":73,""y"":219},{""x"":85,""y"":219},{""x"":85,""y"":192}]},{""geometry"":[{""x"":104,""y"":193},{""x"":104,""y"":224},{""x"":92,""y"":224},{""x"":92,""y"":193}]},{""geometry"":[{""x"":203,""y"":153},{""x"":203,""y"":127},{""x"":216,""y"":127},{""x"":216,""y"":153}]}]}",img_00003.bmp,p08,pedestrian
cjroo9b6mbai00b47ibdy7smj,cjrln47qhk1uw0anvbybl34tk,"{""Person"":[{""geometry"":[{""x"":74,""y"":192},{""x"":74,""y"":221},{""x"":87,""y"":221},{""x"":87,""y"":192}]},{""geometry"":[{""x"":104,""y"":194},{""x"":104,""y"":225},{""x"":93,""y"":225},{""x"":93,""y"":194}]},{""geometry"":[{""x"":229,""y"":116},{""x"":229,""y"":90},{""x"":243,""y"":90},{""x"":243,""y"":116}]}]}",img_00004.bmp,p08,pedestrian
cjroo9tgcbmkr0898mps7cwly,cjrln47qhk1v00anv3xqoa5mw,"{""Person"":[{""geometry"":[{""x"":74,""y"":216},{""x"":74,""y"":193},{""x"":85,""y"":193},{""x"":85,""y"":216}]},{""geometry"":[{""x"":106,""y"":195},{""x"":106,""y"":225},{""x"":92,""y"":225},{""x"":92,""y"":195}]},{""geometry"":[{""x"":232,""y"":111},{""x"":232,""y"":88},{""x"":244,""y"":88},{""x"":244,""y"":111}]}]}",img_00005.bmp,p08,pedestrian
cjrooabyrbav50b47n8d706n0,cjrln47qhk1v40anvz1o71op6,"{""Person"":[{""geometry"":[{""x"":31,""y"":171},{""x"":31,""y"":201},{""x"":16,""y"":201},{""x"":16,""y"":171}]},{""geometry"":[{""x"":74,""y"":193},{""x"":74,""y"":218},{""x"":86,""y"":218},{""x"":86,""y"":193}]},{""geometry"":[{""x"":102,""y"":194},{""x"":102,""y"":223},{""x"":91,""y"":223},{""x"":91,""y"":194}]},{""geometry"":[{""x"":236,""y"":103},{""x"":236,""y"":80},{""x"":251,""y"":80},{""x"":251,""y"":103}]}]}",img_00006.bmp,p08,pedestrian
cjrooastubmwq0898gis1bbym,cjrln47qhk1v80anv1msqn2r9,"{""Person"":[{""geometry"":[{""x"":35,""y"":168},{""x"":35,""y"":204},{""x"":53,""y"":204},{""x"":53,""y"":168}]},{""geometry"":[{""x"":71,""y"":192},{""x"":71,""y"":219},{""x"":85,""y"":219},{""x"":85,""y"":192}]},{""geometry"":[{""x"":104,""y"":193},{""x"":104,""y"":226},{""x"":91,""y"":226},{""x"":91,""y"":193}]},{""geometry"":[{""x"":242,""y"":100},{""x"":242,""y"":75},{""x"":255,""y"":75},{""x"":255,""y"":100}]}]}",img_00007.bmp,p08,pedestrian
cjroob95xbb5k0b47c5jjrt6b,cjrln47qhk1vc0anvk8djo6e9,"{""Person"":[{""geometry"":[{""x"":46,""y"":169},{""x"":46,""y"":201},{""x"":60,""y"":201},{""x"":60,""y"":169}]},{""geometry"":[{""x"":73,""y"":193},{""x"":73,""y"":218},{""x"":85,""y"":218},{""x"":85,""y"":193}]},{""geometry"":[{""x"":105,""y"":193},{""x"":105,""y"":223},{""x"":91,""y"":223},{""x"":91,""y"":193}]},{""geometry"":[{""x"":244,""y"":96},{""x"":244,""y"":70},{""x"":255,""y"":70},{""x"":255,""y"":96}]}]}",img_00008.bmp,p08,pedestrian
cjroobopvbn8i08985ku7zc9a,cjrln47qhk1vg0anviqgho48g,"{""Person"":[{""geometry"":[{""x"":18,""y"":22},{""x"":18,""y"":51},{""x"":5,""y"":51},{""x"":5,""y"":22}]},{""geometry"":[{""x"":85,""y"":191},{""x"":85,""y"":218},{""x"":71,""y"":218},{""x"":71,""y"":191}]},{""geometry"":[{""x"":104,""y"":193},{""x"":104,""y"":222},{""x"":90,""y"":222},{""x"":90,""y"":193}]},{""geometry"":[{""x"":269,""y"":63},{""x"":269,""y"":87},{""x"":254,""y"":87},{""x"":254,""y"":63}]}]}",img_00009.bmp,p08,pedestrian
cjroodvj2bc160b47kkcrgsd2,cjrln47qik1vk0anv2hc6n7n0,"{""Person"":[{""geometry"":[{""x"":19,""y"":15},{""x"":19,""y"":40},{""x"":6,""y"":40},{""x"":6,""y"":15}]},{""geometry"":[{""x"":72,""y"":193},{""x"":72,""y"":218},{""x"":85,""y"":218},{""x"":85,""y"":193}]},{""geometry"":[{""x"":91,""y"":194},{""x"":91,""y"":223},{""x"":105,""y"":223},{""x"":105,""y"":194}]},{""geometry"":[{""x"":277,""y"":56},{""x"":277,""y"":85},{""x"":262,""y"":85},{""x"":262,""y"":56}]}]}",img_00010.bmp,p08,pedestrian
cjrooejm0boc40898f7ft50kz,cjrln47qik1vo0anv2dv9qq1d,"{""Person"":[{""geometry"":[{""x"":15,""y"":15},{""x"":15,""y"":39},{""x"":5,""y"":39},{""x"":5,""y"":15}]},{""geometry"":[{""x"":74,""y"":192},{""x"":74,""y"":217},{""x"":87,""y"":217},{""x"":87,""y"":192}]},{""geometry"":[{""x"":106,""y"":191},{""x"":106,""y"":224},{""x"":92,""y"":224},{""x"":92,""y"":191}]},{""geometry"":[{""x"":278,""y"":55},{""x"":278,""y"":80},{""x"":262,""y"":80},{""x"":262,""y"":55}]}]}",img_00011.bmp,p08,pedestrian
cjroon9uzbtjk08984kk4zeji,cjrln47qik1vs0anvz7vbnb51,"{""Person"":[{""geometry"":[{""x"":15,""y"":28},{""x"":15,""y"":4},{""x"":2,""y"":4},{""x"":2,""y"":28}]},{""geometry"":[{""x"":74,""y"":191},{""x"":74,""y"":218},{""x"":86,""y"":218},{""x"":86,""y"":191}]},{""geometry"":[{""x"":105,""y"":193},{""x"":105,""y"":221},{""x"":91,""y"":221},{""x"":91,""y"":193}]},{""geometry"":[{""x"":290,""y"":71},{""x"":290,""y"":50},{""x"":278,""y"":50},{""x"":278,""y"":71}]}]}",img_00012.bmp,p08,pedestrian
cjroonywqbi860b47oscltpc3,cjrln47qik1vw0anv5k98kbwk,"{""Person"":[{""geometry"":[{""x"":35,""y"":43},{""x"":35,""y"":70},{""x"":22,""y"":70},{""x"":22,""y"":43}]},{""geometry"":[{""x"":74,""y"":192},{""x"":74,""y"":214},{""x"":84,""y"":214},{""x"":84,""y"":192}]},{""geometry"":[{""x"":106,""y"":223},{""x"":106,""y"":193},{""x"":90,""y"":193},{""x"":90,""y"":223}]},{""geometry"":[{""x"":306,""y"":37},{""x"":306,""y"":63},{""x"":295,""y"":63},{""x"":295,""y"":37}]},{""geometry"":[{""x"":340,""y"":80},{""x"":340,""y"":59},{""x"":331,""y"":59},{""x"":331,""y"":80}]}]}",img_00013.bmp,p08,pedestrian
cjroooikmbu9i0898s65rygod,cjrln47qik1w00anvgg5texqk,"{""Person"":[{""geometry"":[{""x"":37,""y"":40},{""x"":37,""y"":67},{""x"":22,""y"":67},{""x"":22,""y"":40}]},{""geometry"":[{""x"":74,""y"":192},{""x"":74,""y"":218},{""x"":83,""y"":218},{""x"":83,""y"":192}]},{""geometry"":[{""x"":104,""y"":193},{""x"":104,""y"":225},{""x"":89,""y"":225},{""x"":89,""y"":193}]},{""geometry"":[{""x"":338,""y"":61},{""x"":338,""y"":85},{""x"":325,""y"":85},{""x"":325,""y"":61}]},{""geometry"":[{""x"":308,""y"":38},{""x"":308,""y"":68},{""x"":292,""y"":68},{""x"":292,""y"":38}]}]}",img_00014.bmp,p08,pedestrian
cjroop6g4buju089878qjl6b0,cjrln47qik1w40anva59vpwr2,"{""Person"":[{""geometry"":[{""x"":37,""y"":33},{""x"":37,""y"":59},{""x"":22,""y"":59},{""x"":22,""y"":33}]},{""geometry"":[{""x"":72,""y"":191},{""x"":72,""y"":222},{""x"":84,""y"":222},{""x"":84,""y"":191}]},{""geometry"":[{""x"":108,""y"":192},{""x"":108,""y"":223},{""x"":91,""y"":223},{""x"":91,""y"":192}]},{""geometry"":[{""x"":308,""y"":38},{""x"":308,""y"":64},{""x"":290,""y"":64},{""x"":290,""y"":38}]},{""geometry"":[{""x"":332,""y"":89},{""x"":332,""y"":66},{""x"":315,""y"":66},{""x"":315,""y"":89}]}]}",img_00015.bmp,p08,pedestrian
cjrooptfjbj8t0b477qrislz8,cjrln47qik1w80anvpi6hs74u,"{""Person"":[{""geometry"":[{""x"":37,""y"":30},{""x"":37,""y"":57},{""x"":24,""y"":57},{""x"":24,""y"":30}]},{""geometry"":[{""x"":74,""y"":192},{""x"":74,""y"":215},{""x"":84,""y"":215},{""x"":84,""y"":192}]},{""geometry"":[{""x"":104,""y"":192},{""x"":104,""y"":225},{""x"":91,""y"":225},{""x"":91,""y"":192}]},{""geometry"":[{""x"":307,""y"":38},{""x"":307,""y"":63},{""x"":292,""y"":63},{""x"":292,""y"":38}]},{""geometry"":[{""x"":327,""y"":91},{""x"":327,""y"":67},{""x"":314,""y"":67},{""x"":314,""y"":91}]}]}",img_00016.bmp,p08,pedestrian
cjrooqswubv620898rbm5crvi,cjrln47qik1wc0anvp8s9b7rj,"{""Person"":[{""geometry"":[{""x"":37,""y"":9},{""x"":37,""y"":36},{""x"":23,""y"":36},{""x"":23,""y"":9}]},{""geometry"":[{""x"":74,""y"":193},{""x"":74,""y"":214},{""x"":86,""y"":214},{""x"":86,""y"":193}]},{""geometry"":[{""x"":89,""y"":192},{""x"":89,""y"":224},{""x"":103,""y"":224},{""x"":103,""y"":192}]},{""geometry"":[{""x"":287,""y"":90},{""x"":287,""y"":114},{""x"":273,""y"":114},{""x"":273,""y"":90}]},{""geometry"":[{""x"":305,""y"":38},{""x"":305,""y"":64},{""x"":290,""y"":64},{""x"":290,""y"":38}]}]}",img_00017.bmp,p08,pedestrian
cjroorls9bvfh0898zaeqq3uk,cjrln47qik1wg0anv8n8nicmq,"{""Person"":[{""geometry"":[{""x"":22,""y"":20},{""x"":22,""y"":52},{""x"":37,""y"":52},{""x"":37,""y"":20}]},{""geometry"":[{""x"":84,""y"":188},{""x"":84,""y"":216},{""x"":70,""y"":216},{""x"":70,""y"":188}]},{""geometry"":[{""x"":105,""y"":194},{""x"":105,""y"":224},{""x"":91,""y"":224},{""x"":91,""y"":194}]},{""geometry"":[{""x"":188,""y"":143},{""x"":188,""y"":173},{""x"":175,""y"":173},{""x"":175,""y"":143}]},{""geometry"":[{""x"":219,""y"":174},{""x"":219,""y"":202},{""x"":204,""y"":202},{""x"":204,""y"":174}]},{""geometry"":[{""x"":312,""y"":41},{""x"":312,""y"":63},{""x"":292,""y"":63},{""x"":292,""y"":41}]}]}",img_00018.bmp,p08,pedestrian
cjroosq1wbk8k0b47v69j3n1w,cjrln47qik1wk0anvueiuqh9w,"{""Person"":[{""geometry"":[{""x"":21,""y"":25},{""x"":21,""y"":0},{""x"":37,""y"":0},{""x"":37,""y"":25}]},{""geometry"":[{""x"":72,""y"":190},{""x"":72,""y"":216},{""x"":86,""y"":216},{""x"":86,""y"":190}]},{""geometry"":[{""x"":105,""y"":194},{""x"":105,""y"":223},{""x"":92,""y"":223},{""x"":92,""y"":194}]},{""geometry"":[{""x"":130,""y"":202},{""x"":130,""y"":176},{""x"":146,""y"":176},{""x"":146,""y"":202}]},{""geometry"":[{""x"":159,""y"":201},{""x"":159,""y"":176},{""x"":173,""y"":176},{""x"":173,""y"":201}]},{""geometry"":[{""x"":291,""y"":151},{""x"":291,""y"":176},{""x"":309,""y"":176},{""x"":309,""y"":151}]},{""geometry"":[{""x"":312,""y"":64},{""x"":312,""y"":39},{""x"":328,""y"":39},{""x"":328,""y"":64}]}]}",img_00019.bmp,p08,pedestrian
cjroot3x4bw2f0898soiw51fh,cjrln47qik1wo0anvlf6okpu1,"{""Person"":[{""geometry"":[{""x"":86,""y"":190},{""x"":86,""y"":220},{""x"":74,""y"":220},{""x"":74,""y"":190}]},{""geometry"":[{""x"":90,""y"":194},{""x"":90,""y"":226},{""x"":103,""y"":226},{""x"":103,""y"":194}]},{""geometry"":[{""x"":125,""y"":166},{""x"":125,""y"":198},{""x"":138,""y"":198},{""x"":138,""y"":166}]}]}",img_00020.bmp,p08,pedestrian
cjroottaabwda0898ip54ruou,cjrln47qik1ws0anvtn2aozo1,"{""Person"":[{""geometry"":[{""x"":72,""y"":192},{""x"":72,""y"":216},{""x"":87,""y"":216},{""x"":87,""y"":192}]},{""geometry"":[{""x"":104,""y"":190},{""x"":104,""y"":224},{""x"":89,""y"":224},{""x"":89,""y"":190}]},{""geometry"":[{""x"":119,""y"":197},{""x"":119,""y"":171},{""x"":136,""y"":171},{""x"":136,""y"":197}]}]}",img_00021.bmp,p08,pedestrian
cjroouhbsbl4a0b47xe1hdd6o,cjrln47qik1ww0anvn303laej,"{""Person"":[{""geometry"":[{""x"":71,""y"":190},{""x"":71,""y"":220},{""x"":86,""y"":220},{""x"":86,""y"":190}]},{""geometry"":[{""x"":106,""y"":193},{""x"":106,""y"":225},{""x"":91,""y"":225},{""x"":91,""y"":193}]},{""geometry"":[{""x"":112,""y"":195},{""x"":112,""y"":170},{""x"":128,""y"":170},{""x"":128,""y"":195}]}]}",img_00022.bmp,p08,pedestrian
cjroouw5mblc40b47b08e4pdd,cjrln47qik1x00anvkxwmmumf,"{""Person"":[{""geometry"":[{""x"":85,""y"":193},{""x"":85,""y"":217},{""x"":72,""y"":217},{""x"":72,""y"":193}]},{""geometry"":[{""x"":103,""y"":196},{""x"":103,""y"":223},{""x"":89,""y"":223},{""x"":89,""y"":196}]},{""geometry"":[{""x"":121,""y"":199},{""x"":121,""y"":171},{""x"":104,""y"":171},{""x"":104,""y"":199}]}]}",img_00023.bmp,p08,pedestrian
cjroov8o5bx5x0898fz3gh1ad,cjrln47qik1x40anvenst6uyt,"{""Person"":[{""geometry"":[{""x"":71,""y"":191},{""x"":71,""y"":221},{""x"":85,""y"":221},{""x"":85,""y"":191}]},{""geometry"":[{""x"":89,""y"":194},{""x"":89,""y"":223},{""x"":102,""y"":223},{""x"":102,""y"":194}]},{""geometry"":[{""x"":116,""y"":200},{""x"":116,""y"":171},{""x"":100,""y"":171},{""x"":100,""y"":200}]}]}",img_00024.bmp,p08,pedestrian
cjrop1wt8boi40b47l7cnlln0,cjrooxq1toijw0anv6nqh6ygh,"{""Person"":[{""geometry"":[{""x"":253,""y"":69},{""x"":253,""y"":46},{""x"":268,""y"":46},{""x"":268,""y"":69}]}]}",img_00001.bmp,p09,pedestrian
cjrop23k3bomx0b47gh6grsum,cjrooxq1toik00anvopdf6cd9,"{""Person"":[{""geometry"":[{""x"":256,""y"":66},{""x"":256,""y"":40},{""x"":267,""y"":40},{""x"":267,""y"":66}]}]}",img_00002.bmp,p09,pedestrian
cjrop29hcc0hr0898p3g8jjwa,cjrooxq1toik40anvu67hz13h,"{""Person"":[{""geometry"":[{""x"":256,""y"":63},{""x"":256,""y"":41},{""x"":268,""y"":41},{""x"":268,""y"":63}]}]}",img_00003.bmp,p09,pedestrian
cjrop2cv7borm0b47ql4w9crk,cjrooxq1toik80anv5w83r7kj,Skip,img_00004.bmp,p09,pedestrian
cjrop2jezbowp0b47f6mml0x1,cjrooxq1toikc0anviif92yc6,"{""Person"":[{""geometry"":[{""x"":263,""y"":52},{""x"":263,""y"":28},{""x"":277,""y"":28},{""x"":277,""y"":52}]}]}",img_00005.bmp,p09,pedestrian
cjrop2p05c0py0898kvpr6wu5,cjrooxq1toikg0anvh4p6iowr,"{""Person"":[{""geometry"":[{""x"":266,""y"":26},{""x"":266,""y"":52},{""x"":279,""y"":52},{""x"":279,""y"":26}]}]}",img_00006.bmp,p09,pedestrian
cjrop2vy3c0u10898kxyb3kqe,cjrooxq1uoikk0anvtha08hq9,"{""Person"":[{""geometry"":[{""x"":264,""y"":24},{""x"":264,""y"":50},{""x"":281,""y"":50},{""x"":281,""y"":24}]}]}",img_00007.bmp,p09,pedestrian
cjrop3259bp4a0b472bwpdafx,cjrooxq1uoiko0anv1tqbizcm,"{""Person"":[{""geometry"":[{""x"":271,""y"":17},{""x"":271,""y"":45},{""x"":284,""y"":45},{""x"":284,""y"":17}]}]}",img_00008.bmp,p09,pedestrian
cjrop389gbp5u0b47kjmeofs2,cjrooxq1uoiks0anvd42ac5ij,"{""Person"":[{""geometry"":[{""x"":271,""y"":14},{""x"":271,""y"":39},{""x"":286,""y"":39},{""x"":286,""y"":14}]}]}",img_00009.bmp,p09,pedestrian
cjrop3easbp880b470490110r,cjrooxq1uoikw0anvz1i2hv4g,"{""Person"":[{""geometry"":[{""x"":275,""y"":30},{""x"":275,""y"":7},{""x"":287,""y"":7},{""x"":287,""y"":30}]}]}",img_00010.bmp,p09,pedestrian
cjrop3kxdc10l0898vypwswkt,cjrooxq1uoil00anvy18ryenz,"{""Person"":[{""geometry"":[{""x"":275,""y"":32},{""x"":275,""y"":7},{""x"":288,""y"":7},{""x"":288,""y"":32}]}]}",img_00011.bmp,p09,pedestrian
cjrop3qigbpgc0b474q4wsna3,cjrooxq1uoil40anvtv3zq011,"{""Person"":[{""geometry"":[{""x"":275,""y"":6},{""x"":275,""y"":30},{""x"":287,""y"":30},{""x"":287,""y"":6}]}]}",img_00012.bmp,p09,pedestrian
cjrop3wptbpll0b47vhv8qn62,cjrooxq1uoil80anvnpmwe3pm,"{""Person"":[{""geometry"":[{""x"":290,""y"":4},{""x"":290,""y"":29},{""x"":272,""y"":29},{""x"":272,""y"":4}]}]}",img_00013.bmp,p09,pedestrian
cjrop42r8c1c70898pg2ymj70,cjrooxq1uoilc0anv71jkf3st,"{""Person"":[{""geometry"":[{""x"":288,""y"":3},{""x"":288,""y"":28},{""x"":277,""y"":28},{""x"":277,""y"":3}]}]}",img_00014.bmp,p09,pedestrian
cjrop487sc1i80898sqz38niy,cjrooxq1uoilg0anvwxcqu4vr,"{""Person"":[{""geometry"":[{""x"":290,""y"":27},{""x"":290,""y"":2},{""x"":275,""y"":2},{""x"":275,""y"":27}]}]}",img_00015.bmp,p09,pedestrian
cjrop4h8wbq1l0b477uxifvig,cjrooxq1uoilk0anvy2pfjnzh,"{""Person"":[{""geometry"":[{""x"":37,""y"":207},{""x"":37,""y"":238},{""x"":11,""y"":238},{""x"":11,""y"":207}]}]}",img_00016.bmp,p09,pedestrian
cjrop4n3sc1tn08981q16fonl,cjrooxq1uoilo0anvjk7ojywt,"{""Person"":[{""geometry"":[{""x"":41,""y"":203},{""x"":41,""y"":237},{""x"":20,""y"":237},{""x"":20,""y"":203}]}]}",img_00017.bmp,p09,pedestrian
cjrop4s70bq8s0b47h47snn5j,cjrooxq1uoils0anvrq6b3q0w,"{""Person"":[{""geometry"":[{""x"":32,""y"":206},{""x"":32,""y"":233},{""x"":48,""y"":233},{""x"":48,""y"":206}]}]}",img_00018.bmp,p09,pedestrian
cjrop4xckbqbu0b47kljfs49m,cjrooxq1uoilw0anvkfv7h2tc,"{""Person"":[{""geometry"":[{""x"":34,""y"":204},{""x"":34,""y"":233},{""x"":48,""y"":233},{""x"":48,""y"":204}]}]}",img_00019.bmp,p09,pedestrian
cjrop529ec20j0898mj4bmimf,cjrooxq1uoim00anvmksjhbgy,"{""Person"":[{""geometry"":[{""x"":39,""y"":233},{""x"":39,""y"":201},{""x"":56,""y"":201},{""x"":56,""y"":233}]}]}",img_00020.bmp,p09,pedestrian
cjrop57o7c22y0898hzs9mbb3,cjrooxq1uoim40anvcb8452e6,"{""Person"":[{""geometry"":[{""x"":37,""y"":231},{""x"":37,""y"":198},{""x"":55,""y"":198},{""x"":55,""y"":231}]}]}",img_00021.bmp,p09,pedestrian
cjrop5hefc28i0898gl6j1low,cjrooxq1uoim80anvz0vvie8o,"{""Person"":[{""geometry"":[{""x"":39,""y"":197},{""x"":39,""y"":228},{""x"":56,""y"":228},{""x"":56,""y"":197}]}]}",img_00022.bmp,p09,pedestrian
cjrop8rvbc3ms0898v80ks7w9,cjrooxq1uoimc0anv3zatzv7o,"{""Person"":[{""geometry"":[{""x"":45,""y"":196},{""x"":45,""y"":229},{""x"":64,""y"":229},{""x"":64,""y"":196}]}]}",img_00023.bmp,p09,pedestrian
cjrop8xrbc3or0898cvcfuzgd,cjrooxq1uoimg0anv50g2b371,"{""Person"":[{""geometry"":[{""x"":64,""y"":197},{""x"":64,""y"":230},{""x"":49,""y"":230},{""x"":49,""y"":197}]}]}",img_00024.bmp,p09,pedestrian
cjrop92rvc3qp089815up10q9,cjrooxq1uoimk0anv7aou4t89,"{""Person"":[{""geometry"":[{""x"":69,""y"":190},{""x"":69,""y"":223},{""x"":56,""y"":223},{""x"":56,""y"":190}]}]}",img_00025.bmp,p09,pedestrian
cjroq1ogic57m0b4760nqldul,cjrooxq1uoimo0anvxduwj5qa,"{""Person"":[{""geometry"":[{""x"":76,""y"":189},{""x"":76,""y"":221},{""x"":59,""y"":221},{""x"":59,""y"":189}]}]}",img_00026.bmp,p09,pedestrian
cjrp61stvgi5g0898ejls6j09,cjrooxq1uoims0anvmw2wihtw,"{""Person"":[{""geometry"":[{""x"":83,""y"":186},{""x"":83,""y"":219},{""x"":64,""y"":219},{""x"":64,""y"":186}]}]}",img_00027.bmp,p09,pedestrian
cjrp61yufgi6e0898vt6xhy9m,cjrooxq1uoimw0anvegaxjjvt,"{""Person"":[{""geometry"":[{""x"":67,""y"":216},{""x"":67,""y"":185},{""x"":86,""y"":185},{""x"":86,""y"":216}]}]}",img_00028.bmp,p09,pedestrian
cjrp626xxg6420b47f9oy2bpl,cjrooxq1uoin00anvzjrr2i02,"{""Person"":[{""geometry"":[{""x"":70,""y"":183},{""x"":70,""y"":213},{""x"":89,""y"":213},{""x"":89,""y"":183}]}]}",img_00029.bmp,p09,pedestrian
cjrp6opceg8qj0b47jxzihdpe,cjrooxq1uoin40anvqg5ikn2u,"{""Person"":[{""geometry"":[{""x"":87,""y"":182},{""x"":87,""y"":214},{""x"":70,""y"":214},{""x"":70,""y"":182}]}]}",img_00030.bmp,p09,pedestrian
cjrp6pmdogkw90898s0hvlilk,cjrooxq1uoin80anvghw05l10,"{""Person"":[{""geometry"":[{""x"":104,""y"":175},{""x"":104,""y"":209},{""x"":84,""y"":209},{""x"":84,""y"":175}]}]}",img_00031.bmp,p09,pedestrian
cjrp6prv0gky20898ksmewle7,cjrooxq1uoinc0anv2midxqa3,"{""Person"":[{""geometry"":[{""x"":106,""y"":171},{""x"":106,""y"":203},{""x"":91,""y"":203},{""x"":91,""y"":171}]}]}",img_00032.bmp,p09,pedestrian
cjrp6px2sgkzc0898a9s40zsf,cjrooxq1uoing0anvyhbeu6lw,"{""Person"":[{""geometry"":[{""x"":111,""y"":169},{""x"":111,""y"":198},{""x"":91,""y"":198},{""x"":91,""y"":169}]}]}",img_00033.bmp,p09,pedestrian
cjrp6ru2cg9840b47zjup2syv,cjrooxq1uoink0anv75m56g44,"{""Person"":[{""geometry"":[{""x"":115,""y"":167},{""x"":115,""y"":197},{""x"":94,""y"":197},{""x"":94,""y"":167}]}]}",img_00034.bmp,p09,pedestrian
cjrp6rz6eg9ab0b47iohr1mbi,cjrooxq1uoino0anv73kshyf6,"{""Person"":[{""geometry"":[{""x"":113,""y"":166},{""x"":113,""y"":195},{""x"":99,""y"":195},{""x"":99,""y"":166}]}]}",img_00035.bmp,p09,pedestrian
cjrp6s4w1g9bt0b479ticqv4g,cjrooxq1uoins0anvq48bjxp8,"{""Person"":[{""geometry"":[{""x"":116,""y"":165},{""x"":116,""y"":197},{""x"":100,""y"":197},{""x"":100,""y"":165}]}]}",img_00036.bmp,p09,pedestrian
cjrp6sp2pg9fm0b47hlt5i7qd,cjrooxq1uoinw0anvi6ekeymv,"{""Person"":[{""geometry"":[{""x"":29,""y"":41},{""x"":29,""y"":73},{""x"":13,""y"":73},{""x"":13,""y"":41}]},{""geometry"":[{""x"":169,""y"":134},{""x"":169,""y"":160},{""x"":155,""y"":160},{""x"":155,""y"":134}]}]}",img_00037.bmp,p09,pedestrian
cjrp9w5zgh4zl0898khvkcnj4,cjrooxq1uoio00anvfydn2b0i,"{""Person"":[{""geometry"":[{""x"":29,""y"":37},{""x"":29,""y"":67},{""x"":13,""y"":67},{""x"":13,""y"":37}]},{""geometry"":[{""x"":174,""y"":132},{""x"":174,""y"":161},{""x"":162,""y"":161},{""x"":162,""y"":132}]}]}",img_00038.bmp,p09,pedestrian
cjrp9wfxsgshy0b47zqihgm3t,cjrooxq1uoio40anvwl15czqt,"{""Person"":[{""geometry"":[{""x"":27,""y"":38},{""x"":27,""y"":67},{""x"":17,""y"":67},{""x"":17,""y"":38}]},{""geometry"":[{""x"":178,""y"":130},{""x"":178,""y"":158},{""x"":163,""y"":158},{""x"":163,""y"":130}]}]}",img_00039.bmp,p09,pedestrian
cjrp9wo4kh522089847bl2fr3,cjrooxq1uoio80anv189hqptw,"{""Person"":[{""geometry"":[{""x"":27,""y"":36},{""x"":27,""y"":63},{""x"":16,""y"":63},{""x"":16,""y"":36}]},{""geometry"":[{""x"":181,""y"":129},{""x"":181,""y"":160},{""x"":164,""y"":160},{""x"":164,""y"":129}]}]}",img_00040.bmp,p09,pedestrian
cjrp9wwo8gsks0b47v32gheir,cjrooxq1uoioc0anvmnvjztt4,"{""Person"":[{""geometry"":[{""x"":30,""y"":35},{""x"":30,""y"":65},{""x"":15,""y"":65},{""x"":15,""y"":35}]},{""geometry"":[{""x"":180,""y"":130},{""x"":180,""y"":156},{""x"":167,""y"":156},{""x"":167,""y"":130}]}]}",img_00041.bmp,p09,pedestrian
cjrp9x5aggsmt0b47u7hpemrq,cjrooxq1uoiog0anv5e9alnlb,"{""Person"":[{""geometry"":[{""x"":14,""y"":33},{""x"":14,""y"":59},{""x"":28,""y"":59},{""x"":28,""y"":33}]},{""geometry"":[{""x"":186,""y"":128},{""x"":186,""y"":157},{""x"":173,""y"":157},{""x"":173,""y"":128}]}],""image_problems"":[""blur"",""pixelated""]}",img_00042.bmp,p09,pedestrian
cjrp9xgw6gso70b47bag88yga,cjrooxq1uoiok0anvuc3kqsdy,"{""Person"":[{""geometry"":[{""x"":27,""y"":29},{""x"":27,""y"":58},{""x"":17,""y"":58},{""x"":17,""y"":29}]},{""geometry"":[{""x"":189,""y"":124},{""x"":189,""y"":154},{""x"":174,""y"":154},{""x"":174,""y"":124}]}],""image_problems"":[""blur"",""pixelated""]}",img_00043.bmp,p09,pedestrian
cjrp9xsp8gsp50b4752phdak9,cjrooxq1voioo0anvwyltvv4h,"{""Person"":[{""geometry"":[{""x"":28,""y"":30},{""x"":28,""y"":56},{""x"":14,""y"":56},{""x"":14,""y"":30}]},{""geometry"":[{""x"":189,""y"":124},{""x"":189,""y"":151},{""x"":176,""y"":151},{""x"":176,""y"":124}]}],""image_problems"":[""blur"",""pixelated""]}",img_00044.bmp,p09,pedestrian
cjrp9y3hrh58n0898y4dyzbgl,cjrooxq1voios0anv99fp092c,"{""Person"":[{""geometry"":[{""x"":27,""y"":26},{""x"":27,""y"":57},{""x"":13,""y"":57},{""x"":13,""y"":26}]},{""geometry"":[{""x"":191,""y"":123},{""x"":191,""y"":151},{""x"":178,""y"":151},{""x"":178,""y"":123}]}],""image_problems"":[""blur"",""pixelated""]}",img_00045.bmp,p09,pedestrian
cjrp9yd9vh5aj0898ypq66pf6,cjrooxq1voiow0anvjiy4yyo2,"{""Person"":[{""geometry"":[{""x"":29,""y"":26},{""x"":29,""y"":52},{""x"":15,""y"":52},{""x"":15,""y"":26}]},{""geometry"":[{""x"":195,""y"":121},{""x"":195,""y"":147},{""x"":182,""y"":147},{""x"":182,""y"":121}]}],""image_problems"":[""pixelated"",""blur""]}",img_00046.bmp,p09,pedestrian
